timestamp_ms,seq,angular_delta,qw,qx,qy,qz,px,py,pz,delta_dist,flags
24830,2483,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8184,-0.0023,5.9468,0.008330,0x00
24840,2484,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8272,-0.0016,5.9500,0.008330,0x00
24850,2485,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8347,0.0015,5.9521,0.008330,0x00
24860,2486,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8417,-0.0001,5.9554,0.008330,0x00
24870,2487,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8502,0.0010,5.9567,0.008330,0x00
24880,2488,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8584,0.0004,5.9595,0.008330,0x00
24890,2489,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8671,0.0001,5.9631,0.008330,0x00
24900,2490,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8745,0.0004,5.9640,0.008330,0x00
24910,2491,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8816,0.0012,5.9677,0.008330,0x00
24920,2492,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8892,0.0002,5.9671,0.008330,0x00
24930,2493,0.333200,0.989392,0.000000,-0.145268,0.000000,19.8976,0.0010,5.9717,0.008330,0x00
24940,2494,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9063,-0.0030,5.9739,0.008330,0x00
24950,2495,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9145,0.0005,5.9776,0.008330,0x00
24960,2496,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9219,-0.0002,5.9777,0.008330,0x00
24970,2497,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9299,-0.0013,5.9796,0.008330,0x00
24980,2498,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9370,0.0015,5.9836,0.008330,0x00
24990,2499,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9463,-0.0005,5.9844,0.008330,0x00
25000,2500,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9550,-0.0022,5.9881,0.008330,0x00
25010,2501,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9620,0.0002,5.9903,0.008330,0x00
25020,2502,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9682,-0.0008,5.9927,0.008330,0x00
25030,2503,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9772,0.0010,5.9946,0.008330,0x00
25040,2504,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9863,0.0002,5.9991,0.008330,0x00
25050,2505,0.333200,0.989392,0.000000,-0.145268,0.000000,19.9938,0.0008,6.0004,0.008330,0x00
25060,2506,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0024,-0.0015,6.0003,0.008330,0x00
25070,2507,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0103,0.0004,6.0058,0.008330,0x00
25080,2508,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0174,0.0015,6.0073,0.008330,0x00
25090,2509,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0263,0.0006,6.0119,0.008330,0x00
25100,2510,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0335,-0.0007,6.0111,0.008330,0x00
25110,2511,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0434,0.0004,6.0154,0.008330,0x00
25120,2512,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0529,0.0003,6.0160,0.008330,0x00
25130,2513,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0576,-0.0010,6.0193,0.008330,0x00
25140,2514,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0653,-0.0006,6.0207,0.008330,0x00
25150,2515,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0753,0.0003,6.0243,0.008330,0x00
25160,2516,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0825,0.0005,6.0272,0.008330,0x00
25170,2517,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0904,0.0001,6.0300,0.008330,0x00
25180,2518,0.333200,0.989392,0.000000,-0.145268,0.000000,20.0984,0.0002,6.0315,0.008330,0x00
25190,2519,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1072,-0.0005,6.0345,0.008330,0x00
25200,2520,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1140,-0.0006,6.0357,0.008330,0x00
25210,2521,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1212,-0.0005,6.0374,0.008330,0x00
25220,2522,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1289,0.0003,6.0426,0.008330,0x00
25230,2523,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1381,-0.0026,6.0443,0.008330,0x00
25240,2524,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1450,0.0005,6.0461,0.008330,0x00
25250,2525,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1533,-0.0001,6.0485,0.008330,0x00
25260,2526,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1628,-0.0000,6.0520,0.008330,0x00
25270,2527,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1704,0.0007,6.0515,0.008330,0x00
25280,2528,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1786,-0.0005,6.0564,0.008330,0x00
25290,2529,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1845,-0.0012,6.0600,0.008330,0x00
25300,2530,0.333200,0.989392,0.000000,-0.145268,0.000000,20.1924,0.0011,6.0606,0.008330,0x00
25310,2531,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2010,-0.0000,6.0615,0.008330,0x00
25320,2532,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2093,-0.0011,6.0648,0.008330,0x00
25330,2533,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2183,0.0003,6.0661,0.008330,0x00
25340,2534,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2262,-0.0000,6.0695,0.008330,0x00
25350,2535,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2340,-0.0002,6.0713,0.008330,0x00
25360,2536,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2431,-0.0000,6.0747,0.008330,0x00
25370,2537,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2488,0.0012,6.0767,0.008330,0x00
25380,2538,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2557,-0.0007,6.0809,0.008330,0x00
25390,2539,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2660,-0.0003,6.0834,0.008330,0x00
25400,2540,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2739,-0.0003,6.0842,0.008330,0x00
25410,2541,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2815,-0.0008,6.0868,0.008330,0x00
25420,2542,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2895,-0.0017,6.0890,0.008330,0x00
25430,2543,0.333200,0.989392,0.000000,-0.145268,0.000000,20.2968,0.0010,6.0897,0.008330,0x00
25440,2544,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3047,-0.0005,6.0949,0.008330,0x00
25450,2545,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3130,0.0018,6.0970,0.008330,0x00
25460,2546,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3206,0.0002,6.0984,0.008330,0x00
25470,2547,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3299,-0.0013,6.1003,0.008330,0x00
25480,2548,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3375,0.0012,6.1013,0.008330,0x00
25490,2549,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3464,-0.0001,6.1041,0.008330,0x00
25500,2550,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3500,-0.0015,6.1083,0.008330,0x00
25510,2551,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3609,0.0006,6.1102,0.008330,0x00
25520,2552,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3678,-0.0004,6.1132,0.008330,0x00
25530,2553,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3771,-0.0008,6.1164,0.008330,0x00
25540,2554,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3843,-0.0009,6.1174,0.008330,0x00
25550,2555,0.333200,0.989392,0.000000,-0.145268,0.000000,20.3939,-0.0001,6.1196,0.008330,0x00
25560,2556,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4018,0.0021,6.1229,0.008330,0x00
25570,2557,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4101,0.0010,6.1245,0.008330,0x00
25580,2558,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4168,-0.0013,6.1273,0.008330,0x00
25590,2559,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4242,-0.0004,6.1291,0.008330,0x00
25600,2560,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4325,0.0005,6.1322,0.008330,0x00
25610,2561,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4389,-0.0007,6.1332,0.008330,0x00
25620,2562,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4490,0.0005,6.1373,0.008330,0x00
25630,2563,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4559,0.0002,6.1390,0.008330,0x00
25640,2564,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4635,0.0007,6.1427,0.008330,0x00
25650,2565,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4736,-0.0006,6.1454,0.008330,0x00
25660,2566,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4801,0.0007,6.1461,0.008330,0x00
25670,2567,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4884,-0.0024,6.1487,0.008330,0x00
25680,2568,0.333200,0.989392,0.000000,-0.145268,0.000000,20.4967,-0.0004,6.1532,0.008330,0x00
25690,2569,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5034,-0.0006,6.1529,0.008330,0x00
25700,2570,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5120,0.0010,6.1577,0.008330,0x00
25710,2571,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5198,-0.0007,6.1575,0.008330,0x00
25720,2572,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5298,0.0011,6.1609,0.008330,0x00
25730,2573,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5351,-0.0013,6.1636,0.008330,0x00
25740,2574,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5450,-0.0021,6.1655,0.008330,0x00
25750,2575,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5541,-0.0002,6.1697,0.008330,0x00
25760,2576,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5611,-0.0011,6.1703,0.008330,0x00
25770,2577,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5683,-0.0010,6.1720,0.008330,0x00
25780,2578,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5779,-0.0010,6.1765,0.008330,0x00
25790,2579,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5839,-0.0000,6.1783,0.008330,0x00
25800,2580,0.333200,0.989392,0.000000,-0.145268,0.000000,20.5917,0.0006,6.1781,0.008330,0x00
25810,2581,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6007,-0.0025,6.1823,0.008330,0x00
25820,2582,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6091,0.0006,6.1837,0.008330,0x00
25830,2583,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6151,-0.0007,6.1875,0.008330,0x00
25840,2584,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6222,-0.0000,6.1901,0.008330,0x00
25850,2585,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6319,0.0005,6.1924,0.008330,0x00
25860,2586,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6397,-0.0019,6.1947,0.008330,0x00
25870,2587,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6472,-0.0006,6.1974,0.008330,0x00
25880,2588,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6576,-0.0000,6.1999,0.008330,0x00
25890,2589,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6627,0.0002,6.2017,0.008330,0x00
25900,2590,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6733,-0.0005,6.2039,0.008330,0x00
25910,2591,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6811,-0.0001,6.2054,0.008330,0x00
25920,2592,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6906,-0.0011,6.2088,0.008330,0x00
25930,2593,0.333200,0.989392,0.000000,-0.145268,0.000000,20.6964,0.0003,6.2111,0.008330,0x00
25940,2594,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7038,-0.0002,6.2126,0.008330,0x00
25950,2595,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7142,-0.0002,6.2167,0.008330,0x00
25960,2596,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7196,-0.0004,6.2180,0.008330,0x00
25970,2597,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7264,-0.0002,6.2205,0.008330,0x00
25980,2598,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7371,-0.0012,6.2227,0.008330,0x00
25990,2599,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7430,0.0014,6.2248,0.008330,0x00
26000,2600,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7525,0.0010,6.2279,0.008330,0x00
26010,2601,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7585,-0.0014,6.2313,0.008330,0x00
26020,2602,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7666,0.0004,6.2330,0.008330,0x00
26030,2603,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7762,0.0005,6.2343,0.008330,0x00
26040,2604,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7828,0.0007,6.2370,0.008330,0x00
26050,2605,0.333200,0.989392,0.000000,-0.145268,0.000000,20.7890,0.0006,6.2390,0.008330,0x00
26060,2606,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8002,0.0014,6.2424,0.008330,0x00
26070,2607,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8087,0.0002,6.2464,0.008330,0x00
26080,2608,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8147,-0.0000,6.2479,0.008330,0x00
26090,2609,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8235,0.0012,6.2492,0.008330,0x00
26100,2610,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8337,0.0021,6.2523,0.008330,0x00
26110,2611,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8402,0.0012,6.2532,0.008330,0x00
26120,2612,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8463,0.0013,6.2571,0.008330,0x00
26130,2613,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8554,0.0000,6.2568,0.008330,0x00
26140,2614,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8634,-0.0008,6.2625,0.008330,0x00
26150,2615,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8726,0.0006,6.2644,0.008330,0x00
26160,2616,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8781,0.0006,6.2670,0.008330,0x00
26170,2617,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8888,0.0021,6.2671,0.008330,0x00
26180,2618,0.333200,0.989392,0.000000,-0.145268,0.000000,20.8951,-0.0007,6.2713,0.008330,0x00
26190,2619,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9035,-0.0002,6.2746,0.008330,0x00
26200,2620,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9104,-0.0010,6.2749,0.008330,0x00
26210,2621,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9191,-0.0012,6.2783,0.008330,0x00
26220,2622,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9273,-0.0008,6.2816,0.008330,0x00
26230,2623,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9353,0.0011,6.2829,0.008330,0x00
26240,2624,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9434,-0.0006,6.2855,0.008330,0x00
26250,2625,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9521,-0.0004,6.2884,0.008330,0x00
26260,2626,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9585,0.0008,6.2897,0.008330,0x00
26270,2627,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9682,0.0001,6.2942,0.008330,0x00
26280,2628,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9741,-0.0015,6.2945,0.008330,0x00
26290,2629,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9819,-0.0014,6.2981,0.008330,0x00
26300,2630,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9912,-0.0005,6.2995,0.008330,0x00
26310,2631,0.333200,0.989392,0.000000,-0.145268,0.000000,20.9986,0.0017,6.3016,0.008330,0x00
26320,2632,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0059,0.0008,6.3045,0.008330,0x00
26330,2633,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0172,-0.0005,6.3079,0.008330,0x00
26340,2634,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0242,-0.0005,6.3087,0.008330,0x00
26350,2635,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0319,0.0006,6.3105,0.008330,0x00
26360,2636,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0380,-0.0025,6.3149,0.008330,0x00
26370,2637,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0468,-0.0002,6.3150,0.008330,0x00
26380,2638,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0540,-0.0005,6.3184,0.008330,0x00
26390,2639,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0632,0.0006,6.3237,0.008330,0x00
26400,2640,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0710,0.0011,6.3230,0.008330,0x00
26410,2641,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0773,-0.0004,6.3246,0.008330,0x00
26420,2642,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0870,-0.0008,6.3267,0.008330,0x00
26430,2643,0.333200,0.989392,0.000000,-0.145268,0.000000,21.0967,-0.0005,6.3294,0.008330,0x00
26440,2644,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1038,-0.0007,6.3345,0.008330,0x00
26450,2645,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1102,-0.0005,6.3362,0.008330,0x00
26460,2646,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1195,0.0008,6.3381,0.008330,0x00
26470,2647,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1274,0.0007,6.3408,0.008330,0x00
26480,2648,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1347,-0.0014,6.3436,0.008330,0x00
26490,2649,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1429,-0.0004,6.3467,0.008330,0x00
26500,2650,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1494,0.0016,6.3478,0.008330,0x00
26510,2651,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1591,-0.0004,6.3485,0.008330,0x00
26520,2652,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1666,0.0003,6.3532,0.008330,0x00
26530,2653,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1746,-0.0022,6.3534,0.008330,0x00
26540,2654,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1848,-0.0011,6.3588,0.008330,0x00
26550,2655,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1898,-0.0002,6.3604,0.008330,0x00
26560,2656,0.333200,0.989392,0.000000,-0.145268,0.000000,21.1979,0.0016,6.3622,0.008330,0x00
26570,2657,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2071,-0.0003,6.3652,0.008330,0x00
26580,2658,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2162,-0.0001,6.3687,0.008330,0x00
26590,2659,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2220,0.0008,6.3698,0.008330,0x00
26600,2660,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2295,0.0002,6.3717,0.008330,0x00
26610,2661,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2377,0.0004,6.3743,0.008330,0x00
26620,2662,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2465,-0.0001,6.3764,0.008330,0x00
26630,2663,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2542,0.0001,6.3783,0.008330,0x00
26640,2664,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2652,-0.0014,6.3807,0.008330,0x00
26650,2665,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2700,0.0020,6.3824,0.008330,0x00
26660,2666,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2789,0.0002,6.3864,0.008330,0x00
26670,2667,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2877,0.0012,6.3880,0.008330,0x00
26680,2668,0.333200,0.989392,0.000000,-0.145268,0.000000,21.2946,-0.0019,6.3910,0.008330,0x00
26690,2669,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3016,-0.0002,6.3916,0.008330,0x00
26700,2670,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3108,-0.0017,6.3958,0.008330,0x00
26710,2671,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3171,-0.0008,6.3992,0.008330,0x00
26720,2672,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3269,0.0011,6.4020,0.008330,0x00
26730,2673,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3335,0.0015,6.4014,0.008330,0x00
26740,2674,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3430,-0.0005,6.4043,0.008330,0x00
26750,2675,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3509,0.0009,6.4086,0.008330,0x00
26760,2676,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3585,0.0001,6.4106,0.008330,0x00
26770,2677,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3665,0.0005,6.4126,0.008330,0x00
26780,2678,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3751,-0.0016,6.4147,0.008330,0x00
26790,2679,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3808,0.0003,6.4189,0.008330,0x00
26800,2680,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3897,0.0001,6.4204,0.008330,0x00
26810,2681,0.333200,0.989392,0.000000,-0.145268,0.000000,21.3961,-0.0005,6.4224,0.008330,0x00
26820,2682,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4032,-0.0010,6.4255,0.008330,0x00
26830,2683,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4151,0.0004,6.4277,0.008330,0x00
26840,2684,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4223,0.0006,6.4289,0.008330,0x00
26850,2685,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4302,-0.0006,6.4329,0.008330,0x00
26860,2686,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4396,0.0014,6.4336,0.008330,0x00
26870,2687,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4451,0.0013,6.4369,0.008330,0x00
26880,2688,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4543,-0.0006,6.4392,0.008330,0x00
26890,2689,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4609,0.0006,6.4425,0.008330,0x00
26900,2690,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4716,0.0007,6.4422,0.008330,0x00
26910,2691,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4781,0.0021,6.4451,0.008330,0x00
26920,2692,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4859,0.0014,6.4490,0.008330,0x00
26930,2693,0.333200,0.989392,0.000000,-0.145268,0.000000,21.4964,-0.0007,6.4498,0.008330,0x00
26940,2694,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5031,-0.0012,6.4529,0.008330,0x00
26950,2695,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5098,0.0010,6.4562,0.008330,0x00
26960,2696,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5183,-0.0004,6.4591,0.008330,0x00
26970,2697,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5298,0.0007,6.4604,0.008330,0x00
26980,2698,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5325,-0.0006,6.4625,0.008330,0x00
26990,2699,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5412,-0.0000,6.4669,0.008330,0x00
27000,2700,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5510,-0.0002,6.4663,0.008330,0x00
27010,2701,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5591,-0.0000,6.4682,0.008330,0x00
27020,2702,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5664,0.0010,6.4699,0.008330,0x00
27030,2703,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5728,-0.0001,6.4754,0.008330,0x00
27040,2704,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5811,-0.0008,6.4778,0.008330,0x00
27050,2705,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5892,0.0005,6.4784,0.008330,0x00
27060,2706,0.333200,0.989392,0.000000,-0.145268,0.000000,21.5963,0.0008,6.4821,0.008330,0x00
27070,2707,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6065,-0.0005,6.4835,0.008330,0x00
27080,2708,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6149,-0.0015,6.4879,0.008330,0x00
27090,2709,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6229,0.0009,6.4884,0.008330,0x00
27100,2710,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6287,-0.0002,6.4902,0.008330,0x00
27110,2711,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6365,0.0006,6.4945,0.008330,0x00
27120,2712,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6444,0.0007,6.4967,0.008330,0x00
27130,2713,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6550,0.0006,6.4997,0.008330,0x00
27140,2714,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6619,0.0010,6.4997,0.008330,0x00
27150,2715,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6693,-0.0000,6.5032,0.008330,0x00
27160,2716,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6778,0.0006,6.5062,0.008330,0x00
27170,2717,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6852,-0.0007,6.5093,0.008330,0x00
27180,2718,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6937,-0.0010,6.5104,0.008330,0x00
27190,2719,0.333200,0.989392,0.000000,-0.145268,0.000000,21.6996,0.0000,6.5128,0.008330,0x00
27200,2720,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7087,0.0016,6.5142,0.008330,0x00
27210,2721,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7180,0.0022,6.5189,0.008330,0x00
27220,2722,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7252,-0.0011,6.5188,0.008330,0x00
27230,2723,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7328,-0.0007,6.5219,0.008330,0x00
27240,2724,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7409,-0.0001,6.5255,0.008330,0x00
27250,2725,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7480,-0.0007,6.5272,0.008330,0x00
27260,2726,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7570,0.0018,6.5300,0.008330,0x00
27270,2727,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7635,0.0004,6.5327,0.008330,0x00
27280,2728,0.333200,0.989392,0.000000,-0.145268,0.000000,21.7730,-0.0012,6.5363,0.008330,0x00
