timestamp_ms,seq,angular_delta,qw,qx,qy,qz,px,py,pz,delta_dist,flags
103520,10352,0.193186,0.991249,-0.007958,0.071112,0.110929,51.7013,-14.6867,-12.2434,0.004830,0x00
103530,10353,0.193167,0.991235,-0.007969,0.071138,0.111036,51.7059,-14.6850,-12.2441,0.004829,0x00
103540,10354,0.193148,0.991221,-0.007979,0.071165,0.111142,51.7109,-14.6840,-12.2455,0.004829,0x00
103550,10355,0.193129,0.991207,-0.007990,0.071192,0.111248,51.7158,-14.6825,-12.2453,0.004828,0x00
103560,10356,0.193111,0.991193,-0.008001,0.071219,0.111355,51.7202,-14.6816,-12.2468,0.004828,0x00
103570,10357,0.193093,0.991179,-0.008012,0.071246,0.111461,51.7236,-14.6808,-12.2466,0.004827,0x00
103580,10358,0.193074,0.991165,-0.008023,0.071274,0.111567,51.7294,-14.6795,-12.2475,0.004827,0x00
103590,10359,0.193056,0.991151,-0.008033,0.071301,0.111673,51.7325,-14.6790,-12.2478,0.004826,0x00
103600,10360,0.193038,0.991137,-0.008044,0.071329,0.111779,51.7374,-14.6773,-12.2491,0.004826,0x00
103610,10361,0.193020,0.991123,-0.008055,0.071356,0.111885,51.7428,-14.6757,-12.2497,0.004825,0x00
103620,10362,0.193002,0.991109,-0.008066,0.071384,0.111991,51.7463,-14.6748,-12.2511,0.004825,0x00
103630,10363,0.192984,0.991095,-0.008077,0.071413,0.112097,51.7508,-14.6735,-12.2525,0.004825,0x00
103640,10364,0.192966,0.991081,-0.008088,0.071441,0.112202,51.7565,-14.6729,-12.2520,0.004824,0x00
103650,10365,0.192949,0.991067,-0.008099,0.071469,0.112308,51.7609,-14.6732,-12.2534,0.004824,0x00
103660,10366,0.192931,0.991053,-0.008110,0.071498,0.112414,51.7651,-14.6712,-12.2539,0.004823,0x00
103670,10367,0.192914,0.991039,-0.008121,0.071527,0.112519,51.7694,-14.6703,-12.2547,0.004823,0x00
103680,10368,0.192897,0.991024,-0.008132,0.071555,0.112625,51.7757,-14.6686,-12.2534,0.004822,0x00
103690,10369,0.192879,0.991010,-0.008143,0.071584,0.112730,51.7807,-14.6690,-12.2576,0.004822,0x00
103700,10370,0.192862,0.990996,-0.008154,0.071614,0.112835,51.7832,-14.6673,-12.2577,0.004822,0x00
103710,10371,0.192845,0.990982,-0.008165,0.071643,0.112941,51.7888,-14.6657,-12.2574,0.004821,0x00
103720,10372,0.192828,0.990968,-0.008176,0.071673,0.113046,51.7943,-14.6653,-12.2583,0.004821,0x00
103730,10373,0.192811,0.990953,-0.008187,0.071702,0.113151,51.8004,-14.6636,-12.2581,0.004820,0x00
103740,10374,0.192795,0.990939,-0.008198,0.071732,0.113256,51.8042,-14.6616,-12.2593,0.004820,0x00
103750,10375,0.192778,0.990925,-0.008210,0.071762,0.113361,51.8090,-14.6619,-12.2586,0.004819,0x00
103760,10376,0.192761,0.990911,-0.008221,0.071792,0.113466,51.8114,-14.6607,-12.2601,0.004819,0x00
103770,10377,0.192745,0.990896,-0.008232,0.071822,0.113571,51.8176,-14.6601,-12.2626,0.004819,0x00
103780,10378,0.192729,0.990882,-0.008243,0.071853,0.113675,51.8224,-14.6584,-12.2621,0.004818,0x00
103790,10379,0.192712,0.990868,-0.008254,0.071884,0.113780,51.8282,-14.6574,-12.2629,0.004818,0x00
103800,10380,0.192696,0.990853,-0.008266,0.071914,0.113885,51.8294,-14.6571,-12.2622,0.004817,0x00
103810,10381,0.192680,0.990839,-0.008277,0.071945,0.113989,51.8351,-14.6543,-12.2651,0.004817,0x00
103820,10382,0.192664,0.990825,-0.008288,0.071976,0.114094,51.8396,-14.6548,-12.2640,0.004817,0x00
103830,10383,0.192649,0.990810,-0.008299,0.072008,0.114198,51.8449,-14.6539,-12.2644,0.004816,0x00
103840,10384,0.192633,0.990796,-0.008311,0.072039,0.114302,51.8503,-14.6514,-12.2656,0.004816,0x00
103850,10385,0.192617,0.990781,-0.008322,0.072070,0.114407,51.8536,-14.6494,-12.2666,0.004815,0x00
103860,10386,0.192602,0.990767,-0.008333,0.072102,0.114511,51.8593,-14.6491,-12.2682,0.004815,0x00
103870,10387,0.192586,0.990752,-0.008345,0.072134,0.114615,51.8656,-14.6485,-12.2679,0.004815,0x00
103880,10388,0.192571,0.990738,-0.008356,0.072166,0.114719,51.8679,-14.6462,-12.2674,0.004814,0x00
103890,10389,0.192556,0.990724,-0.008368,0.072198,0.114823,51.8731,-14.6477,-12.2695,0.004814,0x00
103900,10390,0.192540,0.990709,-0.008379,0.072231,0.114927,51.8775,-14.6456,-12.2710,0.004814,0x00
103910,10391,0.192525,0.990694,-0.008391,0.072263,0.115031,51.8807,-14.6426,-12.2700,0.004813,0x00
103920,10392,0.192510,0.990680,-0.008402,0.072296,0.115135,51.8869,-14.6436,-12.2711,0.004813,0x00
103930,10393,0.192496,0.990665,-0.008414,0.072328,0.115238,51.8917,-14.6423,-12.2717,0.004812,0x00
103940,10394,0.192481,0.990651,-0.008425,0.072361,0.115342,51.8966,-14.6401,-12.2737,0.004812,0x00
103950,10395,0.192466,0.990636,-0.008437,0.072394,0.115446,51.9012,-14.6385,-12.2732,0.004812,0x00
103960,10396,0.192452,0.990622,-0.008448,0.072428,0.115549,51.9076,-14.6388,-12.2759,0.004811,0x00
103970,10397,0.192437,0.990607,-0.008460,0.072461,0.115652,51.9092,-14.6382,-12.2744,0.004811,0x00
103980,10398,0.192423,0.990592,-0.008471,0.072495,0.115756,51.9155,-14.6363,-12.2753,0.004811,0x00
103990,10399,0.192408,0.990578,-0.008483,0.072528,0.115859,51.9212,-14.6362,-12.2764,0.004810,0x00
104000,10400,0.192394,0.990563,-0.008495,0.072562,0.115962,51.9235,-14.6354,-12.2791,0.004810,0x00
104010,10401,0.192380,0.990548,-0.008506,0.072596,0.116065,51.9298,-14.6339,-12.2780,0.004810,0x00
104020,10402,0.192366,0.990534,-0.008518,0.072631,0.116168,51.9336,-14.6332,-12.2793,0.004809,0x00
104030,10403,0.192352,0.990519,-0.008530,0.072665,0.116271,51.9378,-14.6314,-12.2804,0.004809,0x00
104040,10404,0.192339,0.990504,-0.008541,0.072699,0.116374,51.9430,-14.6303,-12.2797,0.004808,0x00
104050,10405,0.192325,0.990490,-0.008553,0.072734,0.116477,51.9471,-14.6278,-12.2802,0.004808,0x00
104060,10406,0.192311,0.990475,-0.008565,0.072769,0.116580,51.9508,-14.6265,-12.2817,0.004808,0x00
104070,10407,0.192298,0.990460,-0.008577,0.072804,0.116682,51.9555,-14.6275,-12.2843,0.004807,0x00
104080,10408,0.192285,0.990445,-0.008589,0.072839,0.116785,51.9603,-14.6250,-12.2840,0.004807,0x00
104090,10409,0.192271,0.990431,-0.008600,0.072874,0.116888,51.9673,-14.6265,-12.2841,0.004807,0x00
104100,10410,0.192258,0.990416,-0.008612,0.072910,0.116990,51.9687,-14.6223,-12.2834,0.004806,0x00
104110,10411,0.192245,0.990401,-0.008624,0.072945,0.117092,51.9745,-14.6235,-12.2860,0.004806,0x00
104120,10412,0.192232,0.990386,-0.008636,0.072981,0.117195,51.9797,-14.6217,-12.2860,0.004806,0x00
104130,10413,0.192219,0.990371,-0.008648,0.073017,0.117297,51.9840,-14.6203,-12.2879,0.004805,0x00
104140,10414,0.192206,0.990356,-0.008660,0.073053,0.117399,51.9873,-14.6201,-12.2876,0.004805,0x00
104150,10415,0.192194,0.990341,-0.008672,0.073089,0.117501,51.9934,-14.6176,-12.2864,0.004805,0x00
104160,10416,0.192181,0.990327,-0.008684,0.073126,0.117603,51.9965,-14.6162,-12.2891,0.004805,0x00
104170,10417,0.192169,0.990312,-0.008696,0.073162,0.117705,52.0045,-14.6155,-12.2895,0.004804,0x00
104180,10418,0.192156,0.990297,-0.008708,0.073199,0.117807,52.0074,-14.6141,-12.2901,0.004804,0x00
104190,10419,0.192144,0.990282,-0.008720,0.073236,0.117909,52.0124,-14.6117,-12.2895,0.004804,0x00
104200,10420,0.192132,0.990267,-0.008732,0.073273,0.118010,52.0162,-14.6103,-12.2906,0.004803,0x00
104210,10421,0.192120,0.990252,-0.008744,0.073310,0.118112,52.0199,-14.6109,-12.2920,0.004803,0x00
104220,10422,0.192108,0.990237,-0.008756,0.073347,0.118213,52.0251,-14.6095,-12.2944,0.004803,0x00
104230,10423,0.192096,0.990222,-0.008768,0.073385,0.118315,52.0318,-14.6081,-12.2951,0.004802,0x00
104240,10424,0.192084,0.990207,-0.008780,0.073422,0.118416,52.0355,-14.6072,-12.2925,0.004802,0x00
104250,10425,0.192072,0.990192,-0.008793,0.073460,0.118517,52.0412,-14.6046,-12.2949,0.004802,0x00
104260,10426,0.192061,0.990177,-0.008805,0.073498,0.118619,52.0446,-14.6058,-12.2944,0.004802,0x00
104270,10427,0.192049,0.990162,-0.008817,0.073536,0.118720,52.0465,-14.6055,-12.2965,0.004801,0x00
104280,10428,0.192038,0.990147,-0.008829,0.073574,0.118821,52.0533,-14.6030,-12.2955,0.004801,0x00
104290,10429,0.192026,0.990132,-0.008841,0.073613,0.118922,52.0573,-14.6033,-12.2979,0.004801,0x00
104300,10430,0.192015,0.990117,-0.008854,0.073651,0.119023,52.0619,-14.6003,-12.2967,0.004800,0x00
104310,10431,0.192004,0.990101,-0.008866,0.073690,0.119124,52.0686,-14.5987,-12.2995,0.004800,0x00
104320,10432,0.191993,0.990086,-0.008878,0.073729,0.119224,52.0716,-14.5982,-12.3004,0.004800,0x00
104330,10433,0.191982,0.990071,-0.008891,0.073768,0.119325,52.0757,-14.5971,-12.3017,0.004800,0x00
104340,10434,0.191971,0.990056,-0.008903,0.073807,0.119426,52.0821,-14.5968,-12.3005,0.004799,0x00
104350,10435,0.191961,0.990041,-0.008915,0.073846,0.119526,52.0858,-14.5940,-12.3039,0.004799,0x00
104360,10436,0.191950,0.990026,-0.008928,0.073886,0.119627,52.0915,-14.5929,-12.3022,0.004799,0x00
104370,10437,0.191939,0.990010,-0.008940,0.073925,0.119727,52.0953,-14.5924,-12.3041,0.004798,0x00
104380,10438,0.191929,0.989995,-0.008953,0.073965,0.119827,52.0995,-14.5909,-12.3057,0.004798,0x00
104390,10439,0.191919,0.989980,-0.008965,0.074005,0.119927,52.1045,-14.5906,-12.3040,0.004798,0x00
104400,10440,0.191909,0.989965,-0.008978,0.074045,0.120028,52.1074,-14.5903,-12.3067,0.004798,0x00
104410,10441,0.191898,0.989949,-0.008990,0.074085,0.120128,52.1118,-14.5876,-12.3066,0.004797,0x00
104420,10442,0.191888,0.989934,-0.009003,0.074126,0.120228,52.1172,-14.5862,-12.3071,0.004797,0x00
104430,10443,0.191878,0.989919,-0.009015,0.074166,0.120327,52.1234,-14.5872,-12.3078,0.004797,0x00
104440,10444,0.191869,0.989904,-0.009028,0.074207,0.120427,52.1262,-14.5845,-12.3084,0.004797,0x00
104450,10445,0.191859,0.989888,-0.009040,0.074248,0.120527,52.1324,-14.5837,-12.3108,0.004796,0x00
104460,10446,0.191849,0.989873,-0.009053,0.074289,0.120627,52.1360,-14.5843,-12.3093,0.004796,0x00
104470,10447,0.191840,0.989858,-0.009066,0.074330,0.120726,52.1414,-14.5810,-12.3104,0.004796,0x00
104480,10448,0.191830,0.989842,-0.009078,0.074371,0.120826,52.1438,-14.5803,-12.3106,0.004796,0x00
104490,10449,0.191821,0.989827,-0.009091,0.074413,0.120925,52.1499,-14.5792,-12.3136,0.004796,0x00
104500,10450,0.191812,0.989811,-0.009104,0.074455,0.121024,52.1547,-14.5783,-12.3137,0.004795,0x00
104510,10451,0.191803,0.989796,-0.009116,0.074496,0.121124,52.1598,-14.5775,-12.3130,0.004795,0x00
104520,10452,0.191794,0.989781,-0.009129,0.074538,0.121223,52.1644,-14.5756,-12.3152,0.004795,0x00
104530,10453,0.191785,0.989765,-0.009142,0.074580,0.121322,52.1681,-14.5726,-12.3132,0.004795,0x00
104540,10454,0.191776,0.989750,-0.009155,0.074623,0.121421,52.1739,-14.5733,-12.3163,0.004794,0x00
104550,10455,0.191767,0.989734,-0.009167,0.074665,0.121520,52.1775,-14.5729,-12.3161,0.004794,0x00
104560,10456,0.191758,0.989719,-0.009180,0.074708,0.121618,52.1808,-14.5704,-12.3195,0.004794,0x00
104570,10457,0.191750,0.989703,-0.009193,0.074750,0.121717,52.1877,-14.5693,-12.3152,0.004794,0x00
104580,10458,0.191741,0.989688,-0.009206,0.074793,0.121816,52.1912,-14.5695,-12.3181,0.004794,0x00
104590,10459,0.191733,0.989672,-0.009219,0.074836,0.121914,52.1966,-14.5680,-12.3201,0.004793,0x00
104600,10460,0.191725,0.989657,-0.009232,0.074879,0.122013,52.2012,-14.5667,-12.3207,0.004793,0x00
104610,10461,0.191717,0.989641,-0.009245,0.074923,0.122111,52.2036,-14.5631,-12.3195,0.004793,0x00
104620,10462,0.191709,0.989626,-0.009258,0.074966,0.122210,52.2104,-14.5645,-12.3204,0.004793,0x00
104630,10463,0.191701,0.989610,-0.009271,0.075010,0.122308,52.2134,-14.5631,-12.3216,0.004793,0x00
104640,10464,0.191693,0.989595,-0.009284,0.075054,0.122406,52.2180,-14.5622,-12.3230,0.004792,0x00
104650,10465,0.191685,0.989579,-0.009297,0.075098,0.122504,52.2229,-14.5615,-12.3250,0.004792,0x00
104660,10466,0.191677,0.989563,-0.009310,0.075142,0.122602,52.2293,-14.5582,-12.3249,0.004792,0x00
104670,10467,0.191670,0.989548,-0.009323,0.075186,0.122700,52.2339,-14.5587,-12.3247,0.004792,0x00
104680,10468,0.191662,0.989532,-0.009336,0.075230,0.122798,52.2361,-14.5580,-12.3249,0.004792,0x00
104690,10469,0.191655,0.989517,-0.009349,0.075275,0.122896,52.2410,-14.5571,-12.3267,0.004791,0x00
104700,10470,0.191648,0.989501,-0.009362,0.075320,0.122993,52.2432,-14.5548,-12.3263,0.004791,0x00
104710,10471,0.191640,0.989485,-0.009375,0.075365,0.123091,52.2516,-14.5531,-12.3281,0.004791,0x00
104720,10472,0.191633,0.989469,-0.009388,0.075410,0.123188,52.2576,-14.5537,-12.3286,0.004791,0x00
104730,10473,0.191626,0.989454,-0.009402,0.075455,0.123286,52.2601,-14.5515,-12.3293,0.004791,0x00
104740,10474,0.191619,0.989438,-0.009415,0.075500,0.123383,52.2649,-14.5512,-12.3302,0.004790,0x00
104750,10475,0.191613,0.989422,-0.009428,0.075546,0.123480,52.2673,-14.5486,-12.3315,0.004790,0x00
104760,10476,0.191606,0.989407,-0.009441,0.075591,0.123577,52.2737,-14.5493,-12.3307,0.004790,0x00
104770,10477,0.191599,0.989391,-0.009455,0.075637,0.123675,52.2782,-14.5495,-12.3317,0.004790,0x00
104780,10478,0.191593,0.989375,-0.009468,0.075683,0.123771,52.2826,-14.5459,-12.3319,0.004790,0x00
104790,10479,0.191587,0.989359,-0.009481,0.075729,0.123868,52.2869,-14.5448,-12.3342,0.004790,0x00
104800,10480,0.191580,0.989344,-0.009495,0.075775,0.123965,52.2935,-14.5435,-12.3342,0.004790,0x00
104810,10481,0.191574,0.989328,-0.009508,0.075822,0.124062,52.2959,-14.5416,-12.3340,0.004789,0x00
104820,10482,0.191568,0.989312,-0.009521,0.075868,0.124159,52.3009,-14.5410,-12.3350,0.004789,0x00
104830,10483,0.191562,0.989296,-0.009535,0.075915,0.124255,52.3085,-14.5396,-12.3364,0.004789,0x00
104840,10484,0.191556,0.989280,-0.009548,0.075962,0.124352,52.3107,-14.5390,-12.3363,0.004789,0x00
104850,10485,0.191550,0.989264,-0.009562,0.076009,0.124448,52.3146,-14.5368,-12.3394,0.004789,0x00
104860,10486,0.191545,0.989248,-0.009575,0.076056,0.124544,52.3207,-14.5356,-12.3377,0.004789,0x00
104870,10487,0.191539,0.989233,-0.009589,0.076103,0.124640,52.3249,-14.5349,-12.3397,0.004788,0x00
104880,10488,0.191534,0.989217,-0.009602,0.076151,0.124737,52.3281,-14.5339,-12.3399,0.004788,0x00
104890,10489,0.191528,0.989201,-0.009616,0.076199,0.124833,52.3347,-14.5331,-12.3406,0.004788,0x00
104900,10490,0.191523,0.989185,-0.009629,0.076246,0.124928,52.3386,-14.5312,-12.3405,0.004788,0x00
104910,10491,0.191518,0.989169,-0.009643,0.076294,0.125024,52.3420,-14.5299,-12.3424,0.004788,0x00
104920,10492,0.191512,0.989153,-0.009657,0.076342,0.125120,52.3482,-14.5280,-12.3451,0.004788,0x00
104930,10493,0.191507,0.989137,-0.009670,0.076391,0.125216,52.3533,-14.5284,-12.3445,0.004788,0x00
104940,10494,0.191503,0.989121,-0.009684,0.076439,0.125311,52.3562,-14.5281,-12.3439,0.004788,0x00
104950,10495,0.191498,0.989105,-0.009698,0.076487,0.125407,52.3602,-14.5247,-12.3445,0.004787,0x00
104960,10496,0.191493,0.989089,-0.009711,0.076536,0.125502,52.3661,-14.5268,-12.3472,0.004787,0x00
104970,10497,0.191488,0.989073,-0.009725,0.076585,0.125598,52.3703,-14.5236,-12.3457,0.004787,0x00
104980,10498,0.191484,0.989057,-0.009739,0.076634,0.125693,52.3721,-14.5231,-12.3465,0.004787,0x00
104990,10499,0.191479,0.989041,-0.009753,0.076683,0.125788,52.3792,-14.5217,-12.3497,0.004787,0x00
105000,10500,0.191475,0.989025,-0.009767,0.076732,0.125883,52.3852,-14.5205,-12.3477,0.004787,0x00
105010,10501,0.191471,0.989009,-0.009780,0.076782,0.125978,52.3902,-14.5175,-12.3496,0.004787,0x00
105020,10502,0.191467,0.988993,-0.009794,0.076832,0.126073,52.3928,-14.5182,-12.3483,0.004787,0x00
105030,10503,0.191463,0.988977,-0.009808,0.076881,0.126168,52.3977,-14.5154,-12.3506,0.004787,0x00
105040,10504,0.191459,0.988961,-0.009822,0.076931,0.126262,52.4021,-14.5155,-12.3506,0.004786,0x00
105050,10505,0.191455,0.988944,-0.009836,0.076981,0.126357,52.4071,-14.5145,-12.3533,0.004786,0x00
105060,10506,0.191451,0.988928,-0.009850,0.077031,0.126452,52.4119,-14.5134,-12.3527,0.004786,0x00
105070,10507,0.191448,0.988912,-0.009864,0.077082,0.126546,52.4188,-14.5112,-12.3522,0.004786,0x00
105080,10508,0.191444,0.988896,-0.009878,0.077132,0.126640,52.4201,-14.5098,-12.3535,0.004786,0x00
105090,10509,0.191441,0.988880,-0.009892,0.077183,0.126735,52.4267,-14.5080,-12.3555,0.004786,0x00
105100,10510,0.191437,0.988864,-0.009906,0.077234,0.126829,52.4308,-14.5091,-12.3546,0.004786,0x00
105110,10511,0.191434,0.988847,-0.009920,0.077285,0.126923,52.4336,-14.5057,-12.3559,0.004786,0x00
105120,10512,0.191431,0.988831,-0.009934,0.077336,0.127017,52.4401,-14.5037,-12.3567,0.004786,0x00
105130,10513,0.191428,0.988815,-0.009948,0.077387,0.127111,52.4423,-14.5039,-12.3604,0.004786,0x00
105140,10514,0.191425,0.988799,-0.009962,0.077439,0.127205,52.4481,-14.5038,-12.3586,0.004786,0x00
105150,10515,0.191422,0.988783,-0.009976,0.077490,0.127298,52.4520,-14.5029,-12.3595,0.004786,0x00
105160,10516,0.191419,0.988766,-0.009990,0.077542,0.127392,52.4585,-14.5009,-12.3584,0.004785,0x00
105170,10517,0.191417,0.988750,-0.010005,0.077594,0.127485,52.4616,-14.4991,-12.3611,0.004785,0x00
105180,10518,0.191414,0.988734,-0.010019,0.077646,0.127579,52.4662,-14.4972,-12.3631,0.004785,0x00
105190,10519,0.191412,0.988717,-0.010033,0.077698,0.127672,52.4690,-14.4975,-12.3632,0.004785,0x00
105200,10520,0.191409,0.988701,-0.010047,0.077750,0.127766,52.4767,-14.4974,-12.3632,0.004785,0x00
105210,10521,0.191407,0.988685,-0.010062,0.077803,0.127859,52.4806,-14.4946,-12.3634,0.004785,0x00
105220,10522,0.191405,0.988668,-0.010076,0.077855,0.127952,52.4848,-14.4937,-12.3647,0.004785,0x00
105230,10523,0.191403,0.988652,-0.010090,0.077908,0.128045,52.4893,-14.4939,-12.3664,0.004785,0x00
105240,10524,0.191401,0.988636,-0.010105,0.077961,0.128138,52.4937,-14.4919,-12.3670,0.004785,0x00
105250,10525,0.191399,0.988619,-0.010119,0.078014,0.128230,52.4987,-14.4904,-12.3666,0.004785,0x00
105260,10526,0.191397,0.988603,-0.010133,0.078067,0.128323,52.5040,-14.4913,-12.3696,0.004785,0x00
105270,10527,0.191396,0.988587,-0.010148,0.078121,0.128416,52.5052,-14.4880,-12.3693,0.004785,0x00
105280,10528,0.191394,0.988570,-0.010162,0.078174,0.128508,52.5124,-14.4857,-12.3697,0.004785,0x00
105290,10529,0.191393,0.988554,-0.010177,0.078228,0.128601,52.5162,-14.4853,-12.3709,0.004785,0x00
105300,10530,0.191391,0.988537,-0.010191,0.078282,0.128693,52.5199,-14.4831,-12.3708,0.004785,0x00
105310,10531,0.191390,0.988521,-0.010206,0.078336,0.128785,52.5274,-14.4841,-12.3736,0.004785,0x00
105320,10532,0.191389,0.988505,-0.010220,0.078390,0.128877,52.5296,-14.4813,-12.3719,0.004785,0x00
105330,10533,0.191388,0.988488,-0.010235,0.078444,0.128970,52.5353,-14.4803,-12.3726,0.004785,0x00
105340,10534,0.191387,0.988472,-0.010249,0.078499,0.129062,52.5392,-14.4782,-12.3722,0.004785,0x00
105350,10535,0.191386,0.988455,-0.010264,0.078553,0.129153,52.5431,-14.4783,-12.3764,0.004785,0x00
105360,10536,0.191385,0.988439,-0.010279,0.078608,0.129245,52.5478,-14.4764,-12.3774,0.004785,0x00
105370,10537,0.191384,0.988422,-0.010293,0.078663,0.129337,52.5525,-14.4745,-12.3763,0.004785,0x00
105380,10538,0.191384,0.988406,-0.010308,0.078718,0.129428,52.5587,-14.4757,-12.3772,0.004785,0x00
105390,10539,0.191383,0.988389,-0.010323,0.078773,0.129520,52.5643,-14.4738,-12.3785,0.004785,0x00
105400,10540,0.191383,0.988372,-0.010337,0.078828,0.129611,52.5676,-14.4729,-12.3780,0.004785,0x00
105410,10541,0.191383,0.988356,-0.010352,0.078884,0.129703,52.5698,-14.4732,-12.3792,0.004785,0x00
105420,10542,0.191382,0.988339,-0.010367,0.078939,0.129794,52.5752,-14.4701,-12.3794,0.004785,0x00
105430,10543,0.191382,0.988323,-0.010382,0.078995,0.129885,52.5813,-14.4695,-12.3805,0.004785,0x00
105440,10544,0.191382,0.988306,-0.010396,0.079051,0.129976,52.5850,-14.4667,-12.3818,0.004785,0x00
105450,10545,0.191382,0.988290,-0.010411,0.079107,0.130067,52.5883,-14.4666,-12.3850,0.004785,0x00
105460,10546,0.191383,0.988273,-0.010426,0.079163,0.130158,52.5946,-14.4642,-12.3840,0.004785,0x00
105470,10547,0.191383,0.988256,-0.010441,0.079220,0.130249,52.5988,-14.4644,-12.3828,0.004785,0x00
105480,10548,0.191383,0.988240,-0.010456,0.079276,0.130339,52.6022,-14.4625,-12.3861,0.004785,0x00
105490,10549,0.191384,0.988223,-0.010471,0.079333,0.130430,52.6083,-14.4599,-12.3877,0.004785,0x00
105500,10550,0.191384,0.988206,-0.010486,0.079390,0.130520,52.6133,-14.4581,-12.3862,0.004785,0x00
105510,10551,0.191385,0.988190,-0.010501,0.079447,0.130611,52.6165,-14.4585,-12.3877,0.004785,0x00
105520,10552,0.191386,0.988173,-0.010516,0.079504,0.130701,52.6237,-14.4564,-12.3870,0.004785,0x00
105530,10553,0.191387,0.988156,-0.010531,0.079561,0.130791,52.6285,-14.4547,-12.3888,0.004785,0x00
105540,10554,0.191388,0.988140,-0.010546,0.079618,0.130881,52.6309,-14.4525,-12.3902,0.004785,0x00
105550,10555,0.191389,0.988123,-0.010561,0.079676,0.130971,52.6353,-14.4546,-12.3920,0.004785,0x00
105560,10556,0.191390,0.988106,-0.010576,0.079734,0.131061,52.6391,-14.4532,-12.3916,0.004785,0x00
105570,10557,0.191391,0.988089,-0.010591,0.079791,0.131151,52.6452,-14.4511,-12.3907,0.004785,0x00
105580,10558,0.191393,0.988073,-0.010606,0.079849,0.131241,52.6493,-14.4497,-12.3928,0.004785,0x00
105590,10559,0.191394,0.988056,-0.010621,0.079908,0.131330,52.6556,-14.4491,-12.3924,0.004785,0x00
105600,10560,0.191396,0.988039,-0.010636,0.079966,0.131420,52.6571,-14.4477,-12.3920,0.004785,0x00
105610,10561,0.191397,0.988022,-0.010651,0.080024,0.131509,52.6635,-14.4476,-12.3958,0.004785,0x00
105620,10562,0.191399,0.988005,-0.010667,0.080083,0.131598,52.6690,-14.4449,-12.3959,0.004785,0x00
105630,10563,0.191401,0.987989,-0.010682,0.080142,0.131688,52.6711,-14.4440,-12.3949,0.004785,0x00
105640,10564,0.191403,0.987972,-0.010697,0.080200,0.131777,52.6758,-14.4431,-12.3965,0.004785,0x00
105650,10565,0.191405,0.987955,-0.010712,0.080259,0.131866,52.6800,-14.4422,-12.3979,0.004785,0x00
105660,10566,0.191407,0.987938,-0.010728,0.080319,0.131955,52.6856,-14.4408,-12.3982,0.004785,0x00
105670,10567,0.191409,0.987921,-0.010743,0.080378,0.132043,52.6904,-14.4407,-12.3987,0.004785,0x00
105680,10568,0.191412,0.987904,-0.010758,0.080437,0.132132,52.6941,-14.4367,-12.3981,0.004785,0x00
105690,10569,0.191414,0.987888,-0.010774,0.080497,0.132221,52.6992,-14.4369,-12.3996,0.004785,0x00
105700,10570,0.191417,0.987871,-0.010789,0.080557,0.132309,52.7030,-14.4331,-12.4022,0.004785,0x00
105710,10571,0.191419,0.987854,-0.010805,0.080617,0.132398,52.7077,-14.4314,-12.4022,0.004785,0x00
105720,10572,0.191422,0.987837,-0.010820,0.080677,0.132486,52.7145,-14.4326,-12.4034,0.004786,0x00
105730,10573,0.191425,0.987820,-0.010836,0.080737,0.132574,52.7146,-14.4303,-12.4037,0.004786,0x00
105740,10574,0.191428,0.987803,-0.010851,0.080797,0.132662,52.7219,-14.4295,-12.4048,0.004786,0x00
105750,10575,0.191431,0.987786,-0.010867,0.080858,0.132750,52.7256,-14.4285,-12.4058,0.004786,0x00
105760,10576,0.191434,0.987769,-0.010882,0.080918,0.132838,52.7319,-14.4279,-12.4069,0.004786,0x00
105770,10577,0.191437,0.987752,-0.010898,0.080979,0.132926,52.7352,-14.4272,-12.4077,0.004786,0x00
105780,10578,0.191441,0.987735,-0.010913,0.081040,0.133014,52.7407,-14.4258,-12.4092,0.004786,0x00
105790,10579,0.191444,0.987718,-0.010929,0.081101,0.133102,52.7456,-14.4240,-12.4080,0.004786,0x00
105800,10580,0.191448,0.987701,-0.010945,0.081162,0.133189,52.7491,-14.4231,-12.4113,0.004786,0x00
105810,10581,0.191451,0.987684,-0.010960,0.081224,0.133277,52.7528,-14.4222,-12.4100,0.004786,0x00
105820,10582,0.191455,0.987667,-0.010976,0.081285,0.133364,52.7584,-14.4211,-12.4139,0.004786,0x00
105830,10583,0.191459,0.987650,-0.010992,0.081347,0.133451,52.7635,-14.4179,-12.4109,0.004786,0x00
105840,10584,0.191463,0.987633,-0.011007,0.081408,0.133538,52.7666,-14.4165,-12.4121,0.004787,0x00
105850,10585,0.191467,0.987616,-0.011023,0.081470,0.133625,52.7727,-14.4169,-12.4136,0.004787,0x00
105860,10586,0.191471,0.987599,-0.011039,0.081532,0.133712,52.7785,-14.4134,-12.4143,0.004787,0x00
105870,10587,0.191475,0.987582,-0.011055,0.081595,0.133799,52.7814,-14.4160,-12.4138,0.004787,0x00
105880,10588,0.191480,0.987565,-0.011070,0.081657,0.133886,52.7865,-14.4122,-12.4164,0.004787,0x00
105890,10589,0.191484,0.987548,-0.011086,0.081720,0.133973,52.7904,-14.4098,-12.4162,0.004787,0x00
105900,10590,0.191489,0.987531,-0.011102,0.081782,0.134059,52.7975,-14.4092,-12.4183,0.004787,0x00
105910,10591,0.191493,0.987513,-0.011118,0.081845,0.134146,52.7990,-14.4095,-12.4173,0.004787,0x00
